,mega_portfolio,large_portfolio,mid_portfolio,small_portfolio,micro_portfolio
2015-03-19 00:00:00,-0.0017641381705442896,-0.006327194565639067,-0.007250021336990506,-0.00352749550275183,-0.005206969723908702
2015-03-20 00:00:00,0.009174622525295394,0.008299920819147799,0.01038186001942568,0.012561115243876778,-0.019224331960997102
2015-03-23 00:00:00,-0.000975793101023053,-0.0004891223981550799,-0.0025631636450307027,0.011856499844625362,0.015716572701112427
2015-03-24 00:00:00,-0.0016544961810686092,-0.007158603136747016,-0.00584741375309599,-0.007774135020135085,0.003408902538015543
2015-03-25 00:00:00,-0.025828358828030078,-0.018640765192977925,-0.017948859747468456,-0.014416068522917484,0.004769146665410636
2015-03-26 00:00:00,-0.003540905056207537,0.001143542182905899,-0.006226241033094764,0.004660511888906122,-0.0026710772570443966
2015-03-27 00:00:00,-0.0016669733137118857,0.002237582455827844,0.0028378840379450912,-0.011568317010821647,-0.002105590588951188
2015-03-30 00:00:00,0.012395908596951059,0.010060659792468282,0.0077043651850088445,0.01135171108389528,0.0036880723306154774
2015-03-31 00:00:00,-0.010264394482151001,-0.00559699378893957,-0.0069086417454677146,0.0018806045286358399,0.0015773863157140763
2015-04-01 00:00:00,-0.005615029942351275,0.0017146500088641035,-0.0012038078794604128,0.011095097816723283,-0.007352423761882398
2015-04-02 00:00:00,0.002026562462031748,0.006151838128748363,0.0097952754401509,0.006867621402298288,-0.013106064509162473
2015-04-06 00:00:00,0.011139458926095028,0.009704167364650323,0.015518517264191302,-0.00044376090094732273,0.008546866724584308
2015-04-07 00:00:00,-2.1742517491606583e-05,-0.0015236409198172178,-0.0014095822953566846,-0.006128152191203167,0.001982720709162933
2015-04-08 00:00:00,0.006178137059129441,0.00026502650438337135,0.0011346634858442766,-0.0035863996577356547,-0.004100981160976222
2015-04-09 00:00:00,0.00259006832219237,0.0029836762642437755,0.002368482365897219,-0.003215227475009356,0.006327488891981061
2015-04-10 00:00:00,0.0048889420551483315,0.006492689124852828,0.0013789298004184625,0.004518669638846648,0.0016401582205971719
2015-04-13 00:00:00,-0.0007319986722663571,-0.0008766525810399704,-0.009707775284319263,0.004390549918754185,0.00638075383106291
2015-04-14 00:00:00,-0.00048681265971860607,0.0023417491906135247,0.002554869077343793,-0.000247918411152195,-0.010527410463822358
2015-04-15 00:00:00,0.005238330484816365,0.010993303035405142,0.005034669139340212,0.01264754590858367,-0.0012130970318510403
2015-04-16 00:00:00,0.004157196010533069,0.002533266089374772,0.0038729872365187963,-0.007489162632186781,0.005196354775862402
2015-04-17 00:00:00,-0.012924338549640221,-0.01823785206263512,-0.005782700565798841,-0.01618797206337744,0.0015049608748166842
2015-04-20 00:00:00,0.009261188327513265,0.005654951145226152,0.0053786456763263496,0.010867691194354906,-0.006710526423698349
2015-04-21 00:00:00,0.00010504788486838653,-0.004430180103173784,-0.0007490101052840934,-0.0015983298506823385,-0.022232562110434638
2015-04-22 00:00:00,0.013123069884181812,0.0025342190283919167,0.00353560875360835,0.0031948426169222366,0.027592327744968847
2015-04-23 00:00:00,-0.0013141994490813004,-0.0010907025987944286,0.005046915337973958,-0.0015461267198480242,0.00730683298147316
2015-04-24 00:00:00,0.010469741810538193,-0.0013297489075961412,-0.01711546257252174,0.005806515941533718,0.0029020259574368294
2015-04-27 00:00:00,0.00298098490133628,0.0013677136671647883,-0.011537641555355888,-0.004606068155592389,-0.0037875467696805785
2015-04-28 00:00:00,-0.001665316438772948,0.005647376890991562,-0.002024414170691682,0.00784510918798935,0.002310304473964129
2015-04-29 00:00:00,-0.0014351892652529439,-0.0015322463046351514,-0.014822131911170686,-0.012593753396893278,-0.019953590791022106
2015-04-30 00:00:00,-0.011605736223187871,-0.00725415548733894,0.006108680785508104,-0.01939294186997527,-0.010206326236147544
2015-05-01 00:00:00,0.011946344834378363,0.007861462180733185,0.0306626432055612,0.007797831828039201,0.011522680504894644
2015-05-04 00:00:00,0.0010002657064874941,0.005344208437335635,0.01094729557140743,0.0008656723762591125,0.00884960078978818
2015-05-05 00:00:00,-0.00926415531192854,-0.010100632915021371,-0.0024041497690260945,-0.007782354963810346,0.04358134813426908
2015-05-06 00:00:00,-0.004440055105933993,-0.006084612465920653,-0.010648154719455124,0.00624012889044352,0.03304553039854059
2015-05-07 00:00:00,0.009695861999876902,0.00021774691611322396,-0.008099684394287309,0.006003672642503225,-0.005938398105278252
2015-05-08 00:00:00,0.009507360901542358,0.012074028368415677,0.006679591578842129,0.005405725090940856,-0.0012579949820106225
2015-05-11 00:00:00,-0.004523617074894688,-0.0009681274338503082,0.003409259196319794,0.0026613735020006805,0.02182683422658756
2015-05-12 00:00:00,-0.0017600635953317757,-0.001733582754780083,0.0056198928819729595,-0.008011317700560171,-0.0105772913456673
2015-05-13 00:00:00,-0.00022654934395476226,0.004630861449881231,-0.00313856770033893,-0.0015650471661875552,-0.006500752869606875
2015-05-14 00:00:00,0.013386530996232566,0.009260946455393756,0.010122334447558714,0.00765994372580995,-0.0022584925142222767
2015-05-15 00:00:00,0.002091104404562304,0.00122196246130618,-0.001406605781464432,0.00022525114826361473,0.005034895006421629
2015-05-18 00:00:00,0.002329322132185234,0.0015151085052701261,0.0063679355754432156,0.011271809158028813,-0.0015216134186304292
2015-05-19 00:00:00,-0.0017450331430891107,-0.0023424592915128437,-0.0017438325286575581,0.0025742965552704566,0.0011712910631708775
2015-05-20 00:00:00,-0.002011877009884359,-0.00027461574362423437,-0.00014967748238965816,0.007306886110117585,-0.004754703448626416
2015-05-21 00:00:00,0.0014254729896777123,0.00109924997475099,0.008691553337421453,-0.0006609797781473155,0.0005737777069601914
2015-05-22 00:00:00,-0.0010210288631508414,-0.0032500597920332793,-0.007943967177187712,-0.005071392536717952,-0.007144830024106502
2015-05-26 00:00:00,-0.009118965471696652,-0.010624136511710291,-0.009394939131127204,-0.012535840257866306,-0.0029982603174010664
2015-05-27 00:00:00,0.016488687677583706,0.0079090417680318,0.0035805643814630092,0.007281679439862192,0.014459030345026798
2015-05-28 00:00:00,0.00018889010886123284,-0.001839594873677632,-0.0022728860861429487,-0.006916974433117079,0.010310503580114972
2015-05-29 00:00:00,-0.003226098699628821,-0.0034771936178307388,-0.0023834856157587112,-0.006827051694580731,-0.012560583642927533
2015-06-01 00:00:00,0.002882935814691479,-0.0013472776343386693,-0.0017792139678170548,0.003075926277234257,-0.006293340647196938
2015-06-02 00:00:00,-0.004317491994558382,0.0013230838403219631,0.008937358232987413,0.009370704755190435,0.0068245385988627135
2015-06-03 00:00:00,0.0022853110436518837,0.0016319864195414116,0.003079819281194151,0.014225593345924211,0.00101172697249583
2015-06-04 00:00:00,-0.007584264552024216,-0.008577572900785655,-0.00570517577677751,-0.013111486131424111,-0.013790167866961307
2015-06-05 00:00:00,0.0004391036123927845,-0.0037853249319734677,-0.0032279064278092,0.011958201728162733,0.0015784098187982042
2015-06-08 00:00:00,-0.007506053368973896,-0.0074679995818190655,-0.006700765870656348,-0.002307959600518777,-0.006336823124886797
2015-06-09 00:00:00,0.0062557448022148255,-0.0018397870759408875,0.002184887492565794,-0.0015878755188916739,0.00446786398807185
2015-06-10 00:00:00,0.0124003390352524,0.015689738679533542,0.015738815128635515,0.017471791453913185,-0.007346871232672561
2015-06-11 00:00:00,0.0026307967034892273,0.001480121503346113,0.002940420749068565,0.0006300421087990953,-0.011900555357406124
2015-06-12 00:00:00,-0.007945226203115665,-0.005935033886243257,-0.0009138971203390904,-0.003069270796945417,-0.0012102146647422528
2015-06-15 00:00:00,-0.006560345315822579,-0.005348371124869781,0.0012034809749858542,-0.007171215990387654,-0.005331314503719534
2015-06-16 00:00:00,0.008256534015868875,0.004226786611178566,0.0067798049313730286,0.011077451328151756,-0.01401004457511244
2015-06-17 00:00:00,0.0025892005117298376,0.001305363499688169,-0.009383066665298605,0.002075061325981032,0.010683081045086988
2015-06-18 00:00:00,0.008119465913201366,0.009801569446316442,0.004603297849572874,0.014007753033888824,0.003552513673090451
2015-06-19 00:00:00,-0.007638287696708597,-0.002972765165656263,-0.0019773748771453807,0.00044470297196070083,0.017079281325843625
2015-06-22 00:00:00,0.005324825554128316,0.011127420245453006,0.005197038037804927,0.010381243641716026,-0.0035429557988163347
2015-06-23 00:00:00,0.0031243750269396363,0.0034845994629974027,0.003010094049344128,0.003529701768953318,-0.0006832094782245681
2015-06-24 00:00:00,-0.005481951676582119,-0.006642787035862954,-0.012613330406533205,-0.003187141564295694,-0.012577341891219656
2015-06-25 00:00:00,-0.0018459358258177475,0.000948447705374417,-0.005805241119000081,0.0016789285204831111,0.00747823030606729
2015-06-26 00:00:00,-0.004791457379350663,-0.0026864839878526147,0.002733747348787799,-0.0035913312090030325,-0.006248205951700817
2015-06-29 00:00:00,-0.020019715167711095,-0.023002080509487283,-0.024632200455008912,-0.021018694356517324,-0.023864475996731284
2015-06-30 00:00:00,0.003956287186640322,-0.0019016375789157576,0.009521916897150566,-0.004209139083561871,0.014166541770800333
2015-07-01 00:00:00,0.008841405256286041,0.005044075069887305,0.011258335348305754,0.0034188754376210154,-0.009404127322444536
2015-07-02 00:00:00,0.005158213597315951,0.0015835479637766271,0.003043428624179042,-0.012586458989000064,-0.00805105694937184
2015-07-06 00:00:00,-0.0027286893702932855,-0.007291825868911876,-0.008394616738667416,-0.0015291166095503432,-0.007857673124557587
2015-07-07 00:00:00,0.0010366217094633459,-0.004222952626862523,0.007725654177409613,-0.00723407810513094,-0.004416129861059222
2015-07-08 00:00:00,-0.016550390639388245,-0.019342170121023898,-0.012982731321595218,-0.01576487132285222,-0.021365917218388944
2015-07-09 00:00:00,0.0014176321092282296,0.00037037865712965905,0.01805657974394003,0.006377082427854816,7.231587294614256e-05
2015-07-10 00:00:00,0.01511020464058832,0.013268624955404821,0.007832407292753451,0.018736243407586194,0.02589712498167567
2015-07-13 00:00:00,0.014313779754420757,0.01084241397558936,0.006286989543935124,0.0025499982315727128,0.01458357764462487
2015-07-14 00:00:00,0.004613756219188645,0.0046698192418033945,0.0067225798285546635,0.0073974396020300365,-0.005728197793833003
2015-07-15 00:00:00,-0.0036441581283152827,-0.005377821896153825,-0.00608905418986655,-0.009003404077657538,0.001931241766469395
2015-07-16 00:00:00,0.019438150733592396,0.0038763094774241853,0.014587779191594815,0.0032375965381765,-0.011447517577009857
2015-07-17 00:00:00,0.01103507598889965,-0.001219614567839571,-0.006210196587376417,-0.004567692489009008,-0.0046177771384743665
2015-07-20 00:00:00,0.0026735706257819446,0.0020120752809158725,-0.005271364928332946,-0.005920535991737251,-0.006178446248888788
2015-07-21 00:00:00,-0.00516068632457795,-0.0075812846719280624,0.0009535745362584822,-0.010427187986169813,0.008179823386883826
2015-07-22 00:00:00,-0.007470334366907423,-0.0005140295238284217,-0.001679262543818306,0.006019858199334666,-0.012895677865742803
2015-07-23 00:00:00,-0.004720090936502537,-0.004415470418076853,-0.007488192446879735,-0.011788341050810742,-0.01912554203882465
2015-07-24 00:00:00,-0.0020955069887813238,-0.014872140164270324,-0.014757404108365041,-0.018493628372183577,-0.05087088676276655
2015-07-27 00:00:00,-0.012134830411728154,-0.008090193043794366,-0.01884958838360843,-0.009035427793617885,0.017182031103416286
2015-07-28 00:00:00,0.012624502072505945,0.013454896592174696,0.015959059017644342,0.010302955716717336,0.01201933180218364
2015-07-29 00:00:00,0.0067851313650692845,0.012067744064744937,0.014639435736386793,0.002781161669413495,-0.009890198824592512
2015-07-30 00:00:00,0.002559015592216353,0.0034048291656126896,0.0035331134079847485,0.009353607165029955,-0.0004801100859593465
2015-07-31 00:00:00,-0.007423380640988261,-0.0001876459858638883,-4.630277571503826e-05,0.0006920723084106273,0.016022681025857126
2015-08-03 00:00:00,-0.0033485539458154552,0.003217712252567404,0.0016699393408188136,-0.003825820650738342,0.0058849202397331804
2015-08-04 00:00:00,0.0005283257673632366,-0.0004889449574872885,-0.005772507539347089,-0.0026951139710665777,0.016462592939928127
2015-08-05 00:00:00,0.009142345767672878,0.00783081792610851,-0.0131633013187669,-0.005096300543076879,-0.01897690143712726
2015-08-06 00:00:00,-0.011384705267355895,-0.006389006000203541,-0.0012496500992979498,-0.007943195093274506,-0.015215428466033094
2015-08-07 00:00:00,6.496691121377924e-05,-0.002801334888894052,-0.0010916000151957755,-0.025141597651347,0.005962172788201536
2015-08-10 00:00:00,0.011185523762656456,0.00947103598048691,0.019249314273624467,0.01854861207663025,0.005204496179983556
2015-08-11 00:00:00,-0.00880430796045074,-0.010060198614882918,-0.014607413876641452,-0.014173604644126255,0.005318227809920967
2015-08-12 00:00:00,0.0022035850194177,0.00034707305164989935,-0.005205177623103874,-0.0053475917821935535,-0.01411509784213984
2015-08-13 00:00:00,-0.00047554746968283634,-0.00630582573082281,-0.01351510018596166,-0.0033701133931325327,-0.001693485030939282
2015-08-14 00:00:00,0.0021234013908045268,0.00532126438711443,-0.013756228800157491,0.004993885706803671,0.002378094804476003
2015-08-17 00:00:00,0.005487319705134079,0.0011330162724965157,-0.0020237831584883647,0.0004911302820384054,0.0002398487736483235
2015-08-18 00:00:00,-0.004509433469691025,-0.0045245289445604575,0.003997922655899078,-0.0017292136417891462,-0.005521283176727051
2015-08-19 00:00:00,-0.007829875982714476,-0.0067664041683884735,-0.017260699101054322,-0.003340256276824274,0.0038278783291220402
2015-08-20 00:00:00,-0.023621099157603305,-0.027207264734417546,-0.021778114120369212,-0.016028583054605028,-0.019879257856047175
2015-08-21 00:00:00,-0.04136213190117611,-0.022365108767014964,-0.01812476346477227,-0.007628424623016479,-0.017950969822462918
2015-08-24 00:00:00,-0.040470087611303204,-0.03830483575654246,-0.04150451231890323,-0.04002434353495132,-0.04264165333395426
2015-08-25 00:00:00,-0.006189668296852773,-0.011062151374571947,0.008451360971651965,-0.009646210728904224,0.012136109824495268
2015-08-26 00:00:00,0.050624302300509905,0.0318440111490615,0.033088834302288886,0.017247861439322842,0.017522357505299083
2015-08-27 00:00:00,0.031243873760649844,0.023582080746608617,0.028010378545676423,0.015725561487117925,0.00810234063767299
2015-08-28 00:00:00,0.0013908422624421904,0.004266165631695506,0.003282930682652674,0.004828759870180566,0.01016017125082438
2015-08-31 00:00:00,-0.00926418456416809,-0.009525489505535806,-0.014346930496415314,0.005343523547482401,-0.00905504246475428
2015-09-01 00:00:00,-0.03565859691420696,-0.029669921901851717,-0.024609095516045655,-0.02537804071718903,-0.0030923702873257588
2015-09-02 00:00:00,0.022243706142149024,0.015468400817305678,0.016342217394768984,0.0038220008364224906,0.0044951340233135165
2015-09-03 00:00:00,-0.002911815284102115,0.004428813087922946,-0.00013805514750750926,-0.00487817115211863,0.000728480168010378
2015-09-04 00:00:00,-0.01610863795620464,-0.014021767587488987,-0.005400134185416779,-0.008478244321542412,0.0014497061666564072
2015-09-08 00:00:00,0.024984401725014045,0.025603375111003863,0.023282881250917587,0.01751850342030686,0.007108109952545253
2015-09-09 00:00:00,-0.01088419273721895,-0.011687644034725804,0.012334226380681278,-0.01266566507901707,-0.0004046337455688972
2015-09-10 00:00:00,0.005118829688663174,0.003568523225078091,0.0073711468741619575,0.0016482643010022693,0.009399540916327519
2015-09-11 00:00:00,0.006370928699432811,0.006788358559333597,0.01134115573231429,0.004254805189819683,0.005598887850432804
2015-09-14 00:00:00,-0.002903111182105662,-0.007219576402792653,-0.01135526068251993,-0.007812657756167208,-0.010941003564656611
2015-09-15 00:00:00,0.012770362410256067,0.012591688458835551,0.0075142832400569015,0.013936301567164747,0.0013313951059226458
2015-09-16 00:00:00,0.010063512787713487,0.010222908032626718,0.007791948930408499,0.011131588699208198,0.01131169842712172
2015-09-17 00:00:00,0.0007128143610615598,-0.0008898642052026411,-0.005310542500710509,0.00047272102503311756,-0.006552205535198855
2015-09-18 00:00:00,-0.01198212275661364,-0.019696035814446584,-0.030429220784719095,-0.01888999621586031,-0.02318662638763327
2015-09-21 00:00:00,0.007239761557290744,0.0020754122742415236,0.003178868258503691,0.009628390607168493,-0.007276720183123795
2015-09-22 00:00:00,-0.013554946421128367,-0.015712790853256713,-0.016712658367745048,-0.011832924967538109,-9.690247591204923e-05
2015-09-23 00:00:00,0.0014030464737458405,-0.00526634442726234,-0.004403167188934442,-0.0004188873644624276,0.013456068246142266
2015-09-24 00:00:00,0.0027661674223660878,-0.005814541517333927,-0.004382172989260637,-0.00043317768107279737,-0.004885064150050627
2015-09-25 00:00:00,-0.000944109035516323,0.00023975611476193995,0.006207069118814211,-0.007994167686179282,-0.003990081879657763
2015-09-28 00:00:00,-0.02520056512252646,-0.025383803504403727,-0.025256702765125393,-0.05263355515441451,-0.03305077851788334
2015-09-29 00:00:00,-0.0012480130337513967,0.002186887477797373,2.8048346000311267e-05,-0.013549588376807446,-0.01043297156355108
2015-09-30 00:00:00,0.02306037318220137,0.020982029399265353,0.013686344382350652,0.018985949422182926,0.03238406912811895
2015-10-01 00:00:00,0.0006166212152873035,0.0009303880405469087,-0.0005586364977753057,-0.0024111952845809587,-0.011805583667386387
2015-10-02 00:00:00,0.013324696882877077,0.013194935190442613,0.015759725173064534,0.001375145268439267,0.016626504977022814
2015-10-05 00:00:00,0.0157279535979781,0.02298628109501473,0.022490761982099018,0.027751774996352924,0.015484527622137229
2015-10-06 00:00:00,-0.0058050371254440136,0.0025569820693251114,-0.0055026262164068465,0.002002225304605577,-0.014035536919652146
2015-10-07 00:00:00,0.003949085105002914,0.00984164168737826,0.014372491879763628,0.014182569175181313,0.007342470043796189
2015-10-08 00:00:00,0.005213173426990827,0.007993969656311127,-0.00225389305347281,0.017893950088130203,0.005300288065502481
2015-10-09 00:00:00,0.0009987106902543898,-2.9355083208309867e-05,-0.0014527964342529076,-0.005798392607818999,0.00123465329607882
2015-10-12 00:00:00,-0.001465858137935465,-0.0022908855433788193,-0.0022014129426811183,0.005671363751817888,-0.003950947525478317
2015-10-13 00:00:00,-0.004600370468321656,-0.00773412940450461,-0.019568209844912057,-0.01276004592203404,-0.015621405713296526
2015-10-14 00:00:00,-0.0064705229916275,-0.000536668150470714,-0.004640685818541159,-0.012212915514922608,-0.014134166286613814
2015-10-15 00:00:00,0.008471826656741205,0.013639816443714037,0.018706299450882653,0.009072071753782841,0.026904473763518292
2015-10-16 00:00:00,0.005682270514676697,0.006407335155398779,0.0027551250502482463,-0.005695469667330038,-0.007712667257839936
2015-10-19 00:00:00,0.0008285055410043514,0.0013341468056089036,-0.0024249575766928226,-0.007968446505814079,-0.003231418078127965
2015-10-20 00:00:00,-0.008347670144035039,0.0010494611308845062,-0.002787438723705025,0.014308233955865755,-0.008290483488170686
2015-10-21 00:00:00,-0.0064622306518289565,0.002261454553243876,-0.011212185355590347,-0.014173095096919323,-0.013505230718217189
2015-10-22 00:00:00,0.01777231253567615,0.02083071941960061,0.009368212675437814,0.008392829726333342,0.008232046413333763
2015-10-23 00:00:00,0.019452008220557863,0.007008135767118224,0.010236403995924489,0.02208552226931351,0.005406192170563153
2015-10-26 00:00:00,0.0022676309562964384,0.0009801706025433364,0.011792570201342724,-0.008896500383291303,0.0030956203698504605
2015-10-27 00:00:00,-0.0035060125707027955,-0.0051742435824820715,-0.0024776466946418952,-0.005911738910697474,-0.007214172003281848
2015-10-28 00:00:00,0.014053083838819497,0.010380260442183396,0.013174768721720896,0.05810543765394131,0.036324746163155834
2015-10-29 00:00:00,-0.004479668979640622,-0.007389448410964614,-0.012729809012391971,-0.002768461429554993,-0.00472949833871194
2015-10-30 00:00:00,-0.003759571893095048,-0.0033362396502028633,-0.0033575353546684878,0.0005502591420378788,-0.0071299538990365705
2015-11-02 00:00:00,0.00952610018043393,0.011115200639776165,0.012584010941604442,0.02327520429622327,0.0072476674674756105
2015-11-03 00:00:00,0.005040351500391749,0.005454911221180588,0.005060868078401348,0.001108452150858068,-0.001313084601196498
2015-11-04 00:00:00,0.010722738740730332,-0.006117953910991142,-0.015069903077739361,0.0036855301721431238,-0.037213162334595165
2015-11-05 00:00:00,-0.0005865015777417299,-0.004768335387291238,-0.00888404475020522,-0.0012023085424258315,-0.011089923020935805
2015-11-06 00:00:00,0.01161498511311353,-0.00532792928652918,0.002163385201609074,0.014340810659499619,0.012751439137342434
2015-11-09 00:00:00,-0.012646231168047037,-0.01602216355002064,-0.001070569866885673,-0.014098489867782588,-0.015507733673435203
2015-11-10 00:00:00,-0.0030752842295241824,-0.0010798968588713934,-0.0024443587557265297,-0.002541870764244577,-0.013719821292514794
2015-11-11 00:00:00,-2.5007523590029104e-05,0.0002962035813458481,-0.0007884229651739506,-0.0012617358842769348,-0.00033867621708785956
2015-11-12 00:00:00,-0.01390246065021103,-0.014554434554954672,-0.018122732214094106,-0.03468453933275852,-0.020169986903166685
2015-11-13 00:00:00,-0.01931230810089043,-0.009916984145686916,0.0002305321870659589,-0.0005553327563931678,-0.006748178161871441
2015-11-16 00:00:00,0.02122075362996346,0.012124018941347946,0.013209950690575583,0.011993221599091953,0.0004910590818628033
2015-11-17 00:00:00,0.0036190897500555192,-0.0036836362782669786,0.007487478261310033,0.0006917684615574816,0.0036561351161451495
2015-11-18 00:00:00,0.02048637153813337,0.014636305397524018,0.008456966053288332,0.016687325097879308,0.0022743707625428435
2015-11-19 00:00:00,0.0007075643470719539,0.001955857653679708,-0.015737188088530203,-0.004052667400856617,0.009190505084547374
2015-11-20 00:00:00,0.004987940251159771,0.0018842977162938678,0.010027279937691277,0.0010239752413251377,0.011434229541067115
2015-11-23 00:00:00,-0.0024885379748143402,-0.0033754619685728605,-0.004795793848106833,-0.0012335655253708083,-0.0010406038678610443
